handle	h0	h1	p	o
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	0	1	1
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
src-d96fbba7308dd1d5	1	1	0	0
